zone_id,sample_id,rssi_ap1,rssi_ap2,rssi_ap3,rssi_ap4,latency_ap1,latency_ap2,latency_ap3,latency_ap4
2,141,-53.03,-81.76,-77.45,-87.79,81.77,141.37,194.66,-1.0
2,142,-56.48,-79.28,-75.96,-79.84,85.16,145.63,182.49,113.96
2,143,-50.59,-79.0,-71.95,-89.37,75.3,141.11,179.53,-1.0
2,144,-51.06,-71.34,-69.41,-83.95,80.72,137.01,165.21,124.69
2,145,-55.77,-80.15,-70.27,-84.82,78.27,147.75,180.15,124.37
2,146,-53.37,-78.24,-73.73,-92.76,78.2,146.85,187.39,-1.0
2,147,-62.22,-73.73,-83.41,-91.67,84.9,141.79,187.57,-1.0
2,148,-57.58,-76.69,-70.4,-79.91,80.69,138.78,169.57,118.39
2,149,-56.64,-78.94,-74.12,-83.73,80.85,143.67,176.46,118.03
2,150,-51.84,-74.5,-71.97,-82.52,78.86,137.21,174.25,119.77
2,151,-52.56,-81.56,-73.22,-81.4,82.91,140.71,176.64,117.81
2,152,-61.87,-78.85,-73.34,-83.13,82.67,146.13,184.21,116.34
2,153,-55.0,-77.55,-67.35,-85.99,82.8,136.32,164.23,-1.0
2,154,-57.46,-82.6,-73.52,-84.49,79.47,154.73,175.78,119.24
2,155,-56.6,-77.2,-70.61,-84.88,85.07,144.28,177.8,121.17
2,156,-57.09,-83.05,-73.46,-81.18,83.81,151.09,183.96,119.57
2,157,-52.8,-78.4,-73.75,-87.88,78.12,143.85,188.74,-1.0
2,158,-55.44,-85.72,-73.89,-81.15,80.86,-1.0,173.29,123.35
2,159,-58.56,-76.67,-73.69,-85.39,81.39,144.98,178.52,-1.0
2,160,-58.7,-84.83,-83.51,-79.77,85.74,150.01,191.12,112.14
2,161,-54.36,-85.36,-67.84,-76.82,83.91,-1.0,170.13,114.67
2,162,-51.75,-83.12,-69.85,-79.67,76.4,143.69,165.8,111.99
2,163,-52.08,-81.17,-84.56,-84.06,79.29,154.31,198.79,124.04
2,164,-48.83,-84.8,-77.81,-85.05,75.74,158.65,178.04,-1.0
2,165,-56.38,-77.7,-74.5,-87.22,79.74,147.59,178.71,-1.0
2,166,-53.15,-82.86,-70.25,-85.51,77.3,156.88,176.84,-1.0
2,167,-52.09,-80.68,-72.55,-79.95,81.31,149.7,170.77,111.62
2,168,-56.07,-84.6,-77.55,-80.17,84.28,144.24,179.15,113.64
2,169,-54.7,-86.21,-67.64,-81.67,78.0,-1.0,178.71,116.9
2,170,-56.0,-80.33,-77.48,-83.23,85.34,143.04,180.89,115.31
2,171,-53.07,-74.73,-68.01,-77.67,80.61,146.01,169.05,119.32
2,172,-49.56,-80.24,-70.34,-83.72,80.02,143.24,179.43,115.62
2,173,-57.93,-79.83,-74.53,-77.43,82.92,151.88,179.11,115.84
2,174,-59.36,-82.94,-71.71,-79.27,86.88,146.18,175.71,115.96
2,175,-57.6,-77.98,-78.74,-89.46,87.08,138.75,197.22,-1.0
2,176,-54.42,-82.98,-70.3,-80.82,78.93,148.85,181.31,116.04
2,177,-55.62,-83.46,-84.14,-82.77,81.14,146.08,202.92,122.07
2,178,-48.63,-86.06,-72.83,-85.08,74.85,-1.0,179.23,-1.0
2,179,-58.0,-78.63,-72.84,-91.6,83.25,139.85,178.7,-1.0
2,180,-48.42,-79.79,-72.62,-87.7,78.4,145.92,170.55,-1.0
2,181,-53.88,-75.68,-68.48,-86.7,80.02,137.19,175.86,-1.0
2,182,-54.84,-81.06,-73.51,-80.75,79.43,142.29,182.07,115.6
2,183,-55.38,-87.49,-71.29,-76.82,81.83,-1.0,173.39,117.45
2,184,-56.28,-77.43,-72.33,-89.37,84.57,146.51,172.47,-1.0
2,185,-58.37,-91.22,-62.99,-92.51,86.13,-1.0,170.35,-1.0
2,186,-53.28,-75.98,-75.04,-91.5,83.57,136.25,177.83,-1.0
2,187,-49.7,-82.32,-72.04,-81.57,77.29,145.14,175.54,117.36
2,188,-59.71,-81.35,-70.48,-83.51,87.82,142.47,181.28,118.45
2,189,-51.78,-86.21,-73.08,-82.54,80.35,-1.0,180.89,117.22
2,190,-67.22,-84.73,-66.78,-95.14,95.02,145.35,168.54,-1.0
2,191,-53.76,-82.74,-67.85,-74.0,82.99,156.62,163.26,110.97
2,192,-57.62,-84.62,-72.61,-84.56,83.05,146.94,172.6,118.26
2,193,-57.85,-84.34,-63.83,-84.93,80.43,146.59,160.45,117.34
2,194,-51.25,-85.16,-78.93,-79.95,77.06,-1.0,192.31,114.25
2,195,-51.73,-81.64,-75.21,-80.49,76.89,152.9,178.93,114.89
2,196,-56.28,-81.1,-72.95,-78.2,78.91,151.02,186.83,110.0
2,197,-61.06,-77.21,-75.24,-86.98,85.92,144.62,183.25,-1.0
2,198,-50.36,-85.29,-75.2,-82.19,76.28,-1.0,185.34,124.76
2,199,-55.05,-78.94,-76.75,-93.97,81.61,146.94,182.63,-1.0
2,200,-57.23,-86.11,-71.51,-79.25,84.41,-1.0,183.75,117.94
3,1,-61.96,-80.87,-73.65,-82.59,89.4,144.48,178.31,116.09
3,2,-54.39,-84.09,-69.95,-79.52,79.17,152.6,168.89,113.28
3,3,-62.31,-79.87,-74.11,-82.49,83.93,145.4,183.32,118.56
3,4,-59.82,-71.91,-72.15,-80.57,84.92,133.77,183.17,117.55
3,5,-54.88,-78.39,-70.24,-81.65,79.16,142.02,173.13,117.57
3,6,-61.04,-80.64,-73.91,-80.02,85.32,143.85,184.27,111.34
3,7,-55.3,-69.43,-76.61,-86.03,80.29,134.89,191.86,-1.0
3,8,-60.23,-81.07,-68.87,-85.93,83.46,143.85,171.72,-1.0
3,9,-66.22,-80.06,-73.28,-83.98,88.75,145.89,181.95,114.82
3,10,-61.33,-86.53,-75.37,-80.37,86.46,-1.0,185.87,122.27
3,11,-63.06,-80.74,-77.75,-75.88,92.32,150.43,188.26,115.65
3,12,-65.01,-85.8,-71.85,-84.64,90.89,-1.0,173.6,119.17
3,13,-63.07,-76.56,-76.33,-84.96,87.18,138.53,176.27,125.5
3,14,-54.18,-79.87,-74.78,-82.28,77.33,141.66,180.45,121.66
3,15,-59.69,-78.2,-75.32,-75.93,82.04,147.32,182.8,118.28
3,16,-58.57,-84.62,-73.07,-77.95,83.21,146.71,182.62,110.09
3,17,-55.64,-79.53,-75.06,-75.82,81.23,149.23,190.35,107.17
3,18,-61.59,-72.52,-76.12,-75.76,85.11,131.31,174.65,108.23
3,19,-64.67,-75.51,-78.21,-82.85,91.31,140.38,195.31,114.1
3,20,-65.88,-86.04,-78.07,-85.29,89.87,-1.0,179.38,-1.0
3,21,-70.4,-81.31,-75.73,-84.84,95.32,140.5,179.33,115.93
3,22,-63.1,-78.73,-75.77,-81.83,90.42,144.38,179.64,115.73
3,23,-64.24,-69.96,-77.96,-84.28,85.96,130.12,186.27,120.38
3,24,-65.31,-76.36,-78.07,-79.61,87.69,144.56,193.97,116.63
3,25,-66.81,-80.83,-73.16,-90.33,89.87,140.4,180.06,-1.0
3,26,-60.08,-73.06,-71.3,-81.35,81.85,131.21,175.01,123.07
3,27,-58.35,-76.47,-78.69,-82.76,86.33,141.47,184.88,123.29
3,28,-60.69,-78.38,-69.84,-78.27,85.04,139.69,177.43,112.18
3,29,-62.65,-75.3,-75.23,-81.02,87.77,142.72,177.89,117.42
3,30,-63.39,-79.45,-68.49,-81.28,92.44,146.3,164.5,122.49
3,31,-59.4,-78.96,-75.63,-83.5,84.81,138.06,185.18,117.73
3,32,-67.32,-85.39,-74.36,-83.45,88.52,-1.0,174.43,115.39
3,33,-62.12,-81.77,-82.82,-76.57,83.92,143.39,184.78,108.5
3,34,-55.78,-85.08,-75.04,-77.4,79.46,-1.0,182.88,112.2
3,35,-62.87,-82.62,-75.88,-84.21,87.77,154.0,176.21,126.48
3,36,-64.17,-79.13,-73.58,-84.79,86.63,145.48,186.31,120.52
3,37,-62.93,-80.88,-71.66,-80.1,90.03,143.33,170.93,116.98
3,38,-62.03,-81.71,-73.06,-76.36,86.53,149.02,172.51,108.68
3,39,-57.18,-79.11,-79.72,-77.74,79.99,138.7,189.95,118.74
3,40,-63.63,-76.74,-71.61,-84.17,92.79,142.8,185.36,126.38
3,41,-64.35,-73.76,-72.38,-77.35,92.89,132.14,181.15,118.48
3,42,-63.58,-80.43,-73.41,-80.69,87.45,147.37,184.18,120.79
3,43,-60.98,-80.72,-82.13,-75.27,88.18,143.37,194.9,115.12
3,44,-60.68,-81.77,-73.79,-77.92,85.37,141.22,183.02,113.97
3,45,-61.94,-85.06,-76.36,-75.17,87.58,-1.0,190.86,112.51
3,46,-62.45,-81.92,-77.08,-85.29,85.77,140.99,190.01,-1.0
3,47,-63.63,-76.63,-66.66,-88.66,92.18,136.55,174.21,-1.0
3,48,-60.77,-81.48,-69.64,-82.37,87.3,149.74,169.47,116.57
3,49,-66.23,-77.65,-73.15,-75.31,91.39,136.16,170.79,110.01
3,50,-64.32,-74.61,-71.89,-75.45,89.67,143.07,176.75,109.72
3,51,-61.46,-80.67,-74.05,-80.9,87.38,148.75,177.4,121.88
3,52,-57.97,-85.36,-80.0,-81.22,79.52,-1.0,190.18,112.17
3,53,-61.83,-77.74,-82.48,-87.0,89.3,141.7,193.15,-1.0
3,54,-58.37,-80.34,-72.97,-82.39,82.29,139.27,183.84,118.58
3,55,-58.6,-83.4,-72.72,-87.35,85.85,150.0,182.6,-1.0
3,56,-64.48,-72.0,-75.57,-77.2,93.49,134.53,186.71,116.82
3,57,-57.94,-83.52,-71.3,-76.62,80.71,156.6,178.04,113.83
3,58,-59.8,-79.46,-73.78,-81.5,85.45,148.45,180.04,113.85
3,59,-65.01,-84.08,-76.43,-83.23,90.82,149.28,185.21,117.03
3,60,-59.2,-82.75,-77.89,-76.28,87.74,156.01,184.11,114.29
3,61,-58.34,-78.88,-80.08,-77.55,84.72,140.9,189.22,116.64
3,62,-57.94,-76.66,-73.59,-80.35,87.32,145.75,186.56,115.89
3,63,-54.2,-81.42,-79.44,-83.81,84.31,140.99,183.86,121.44
3,64,-63.56,-80.22,-74.93,-80.8,84.95,142.01,183.27,113.48
3,65,-57.4,-76.9,-69.72,-70.52,80.7,137.06,171.76,106.25
3,66,-58.68,-82.81,-76.03,-88.04,80.72,150.77,182.26,-1.0
3,67,-69.68,-77.59,-75.52,-78.44,91.09,142.79,177.53,120.03
3,68,-61.67,-78.47,-79.41,-79.03,89.71,139.02,184.18,116.04
3,69,-59.14,-80.23,-72.26,-88.26,86.69,147.94,181.16,-1.0
3,70,-67.8,-75.39,-79.74,-82.4,95.28,140.48,195.33,119.71
3,71,-62.49,-78.9,-73.96,-76.43,90.86,148.31,180.88,117.71
3,72,-67.88,-84.17,-77.04,-85.1,94.65,147.44,178.99,-1.0
3,73,-54.58,-75.42,-79.0,-83.85,79.16,138.42,185.77,121.91
3,74,-61.55,-86.16,-80.01,-81.07,85.51,-1.0,189.46,118.12
3,75,-59.04,-90.64,-70.22,-82.81,86.43,-1.0,174.66,124.37
3,76,-66.57,-84.07,-75.59,-81.83,89.2,158.31,187.28,123.74
3,77,-57.2,-75.47,-68.56,-81.75,83.73,146.23,174.25,113.5
3,78,-59.9,-82.71,-79.05,-78.22,83.88,143.02,188.83,111.78
3,79,-60.13,-74.42,-70.91,-84.57,82.29,142.91,176.65,121.88
3,80,-56.27,-82.8,-79.34,-82.41,82.45,144.88,186.31,119.76
3,81,-64.48,-77.05,-78.6,-81.1,91.88,138.81,190.03,117.04
3,82,-64.85,-78.61,-78.17,-84.19,87.73,149.34,184.04,116.64
3,83,-66.73,-80.27,-75.1,-81.25,89.41,145.03,181.78,122.57
3,84,-63.98,-78.95,-77.67,-80.66,93.0,138.42,183.75,116.89
3,85,-65.7,-77.73,-74.48,-86.3,92.05,148.16,189.78,-1.0
3,86,-63.19,-81.22,-76.31,-84.01,85.32,147.98,192.52,118.62
3,87,-57.81,-67.8,-73.22,-86.39,80.86,133.77,175.87,-1.0
3,88,-58.88,-82.29,-71.01,-78.32,84.66,155.99,180.07,110.54
3,89,-57.39,-88.95,-82.36,-81.01,84.35,-1.0,192.54,115.91
3,90,-56.95,-78.56,-70.47,-82.47,86.22,145.25,167.92,116.91
3,91,-60.64,-75.61,-77.28,-81.06,82.24,140.75,194.47,123.39
3,92,-65.48,-75.51,-75.32,-75.55,90.65,145.01,184.24,111.52
3,93,-66.09,-71.56,-76.49,-81.88,94.54,141.52,187.51,112.93
3,94,-61.64,-80.77,-68.3,-81.12,89.08,145.43,169.02,116.46
3,95,-58.39,-80.77,-74.82,-74.78,87.54,143.32,174.8,109.88
3,96,-62.83,-84.23,-71.24,-77.65,85.22,144.01,178.67,109.28
3,97,-65.67,-77.3,-73.28,-79.62,91.87,146.89,180.53,112.09
3,98,-73.89,-79.74,-76.07,-80.0,101.76,149.78,184.07,111.86
3,99,-56.11,-72.58,-67.26,-83.0,86.19,135.96,174.9,115.7
3,100,-69.79,-74.88,-73.48,-83.7,98.19,138.26,178.38,120.0
3,101,-54.68,-82.37,-72.91,-81.11,82.82,142.85,172.99,113.66
3,102,-67.15,-87.09,-70.79,-81.05,92.64,-1.0,172.69,116.38
3,103,-54.42,-79.24,-78.37,-81.66,77.89,146.88,178.25,118.94
3,104,-60.64,-75.91,-71.45,-77.84,86.26,134.25,184.41,115.66
3,105,-65.11,-82.62,-77.94,-85.17,90.97,156.05,178.76,-1.0
3,106,-62.36,-80.29,-78.26,-78.63,84.4,142.79,195.07,115.47
3,107,-53.23,-77.07,-69.02,-84.73,77.02,143.24,171.4,118.99
3,108,-65.33,-82.36,-72.38,-80.19,93.89,144.83,183.42,114.13
3,109,-67.95,-86.29,-72.82,-82.87,93.35,-1.0,185.99,114.68
3,110,-65.42,-85.56,-75.64,-75.31,92.6,-1.0,179.77,112.24
3,111,-61.58,-74.04,-75.49,-79.57,90.02,135.46,188.4,115.41
3,112,-55.39,-83.66,-70.49,-77.37,81.98,155.39,181.88,113.7
3,113,-53.76,-80.91,-68.39,-78.77,83.6,148.94,169.22,116.57
3,114,-59.35,-78.76,-70.28,-77.78,87.94,137.5,166.37,115.38
3,115,-65.5,-75.49,-73.16,-86.52,87.25,145.72,170.18,-1.0
3,116,-60.08,-83.8,-81.05,-82.29,88.34,144.7,183.1,123.62
3,117,-67.15,-79.3,-76.99,-90.15,92.69,148.2,179.55,-1.0
3,118,-58.95,-78.68,-77.46,-83.09,81.62,149.79,181.58,118.82
3,119,-59.7,-82.42,-75.51,-74.71,87.36,150.19,177.63,113.62
3,120,-65.28,-79.57,-75.12,-88.06,85.58,140.63,183.24,-1.0
3,121,-63.04,-78.61,-73.78,-79.06,88.43,150.95,185.5,118.88
3,122,-70.43,-81.47,-72.65,-77.48,97.35,140.55,172.42,117.68
3,123,-60.22,-86.06,-75.92,-83.34,82.4,-1.0,181.97,118.96
3,124,-59.1,-83.29,-75.85,-83.15,84.48,156.86,192.03,114.39
3,125,-69.85,-72.79,-76.66,-77.17,92.4,138.55,183.5,110.52
3,126,-63.21,-75.9,-72.46,-78.66,87.7,143.93,179.68,116.77
3,127,-65.44,-79.87,-79.21,-85.62,93.91,150.42,191.89,-1.0
3,128,-62.62,-85.92,-78.97,-79.8,86.28,-1.0,181.53,114.0
3,129,-57.81,-73.47,-71.64,-79.84,87.2,138.86,171.44,114.54
3,130,-56.52,-86.19,-72.38,-81.42,84.61,-1.0,169.1,118.38
3,131,-54.4,-75.95,-67.38,-76.63,77.6,143.18,170.96,109.19
3,132,-63.99,-79.59,-69.97,-84.51,84.47,139.71,173.53,117.63
3,133,-57.71,-80.7,-75.81,-81.42,83.09,144.85,175.98,117.3
3,134,-60.02,-74.82,-68.21,-84.3,86.41,143.07,163.35,124.8
3,135,-58.66,-82.21,-69.8,-83.89,82.01,144.3,166.84,124.47
3,136,-65.0,-84.87,-71.0,-84.76,85.96,146.06,172.08,122.39
3,137,-51.58,-73.81,-76.51,-81.77,74.89,138.25,186.23,121.65
3,138,-64.86,-77.58,-83.86,-80.04,90.65,146.39,200.05,118.66
3,139,-65.76,-81.96,-71.63,-80.39,86.45,146.02,176.71,116.02
3,140,-66.14,-80.76,-73.83,-79.33,88.66,149.59,183.06,114.41
3,141,-61.37,-82.04,-71.34,-75.59,90.09,153.26,173.21,111.49
3,142,-57.87,-82.25,-79.93,-81.36,79.86,144.29,195.14,121.71
3,143,-63.22,-76.12,-66.05,-82.51,86.87,144.16,175.2,118.28
3,144,-60.93,-85.6,-70.92,-84.94,90.37,-1.0,173.22,115.52
3,145,-68.05,-82.55,-74.01,-81.16,96.14,144.53,172.28,113.75
3,146,-66.23,-77.54,-77.97,-78.61,90.04,147.09,191.77,118.93
3,147,-63.86,-79.83,-76.83,-85.16,92.05,149.94,180.57,-1.0
3,148,-56.98,-84.96,-69.34,-84.59,79.37,158.95,169.92,120.53
3,149,-68.01,-82.98,-70.95,-80.25,88.7,144.37,174.76,112.07
3,150,-63.92,-81.73,-77.96,-87.74,92.72,148.83,183.72,-1.0
3,151,-62.23,-77.81,-72.41,-78.7,91.41,141.97,172.1,118.64
3,152,-61.08,-73.79,-63.77,-80.45,85.87,144.11,170.7,121.95
3,153,-62.97,-79.52,-80.12,-80.89,88.18,144.92,190.04,115.31
3,154,-57.95,-83.44,-71.84,-84.9,87.21,157.61,180.36,125.46
3,155,-58.85,-79.03,-66.88,-83.8,87.75,138.07,167.16,122.92
3,156,-60.04,-78.51,-75.93,-75.6,88.69,144.74,184.99,117.49
3,157,-55.36,-72.18,-75.41,-84.52,80.55,134.87,189.23,121.82
3,158,-55.87,-79.7,-76.45,-84.75,83.26,145.27,178.31,123.59
3,159,-64.79,-77.88,-77.54,-78.19,85.02,136.3,181.54,115.52
3,160,-68.69,-86.91,-77.39,-83.19,89.22,-1.0,176.75,115.64
3,161,-71.83,-74.51,-74.52,-80.53,94.39,136.78,186.17,113.08
3,162,-60.35,-82.14,-72.98,-78.91,84.39,143.97,176.83,117.03
3,163,-63.47,-82.4,-76.3,-85.63,87.17,147.79,177.85,-1.0
3,164,-63.94,-76.5,-65.58,-85.03,87.12,143.09,160.21,-1.0
3,165,-67.19,-76.54,-74.19,-76.94,91.13,137.94,179.18,118.42
3,166,-62.41,-89.31,-76.36,-85.95,83.88,-1.0,192.34,-1.0
3,167,-58.07,-84.49,-70.18,-82.27,83.99,146.81,174.05,115.65
3,168,-60.26,-85.75,-83.15,-78.19,82.74,-1.0,193.05,119.59
3,169,-66.79,-85.96,-73.86,-80.67,94.02,-1.0,179.77,122.91
3,170,-65.84,-77.26,-75.09,-78.63,90.51,137.31,185.47,111.23
3,171,-69.42,-73.95,-72.67,-82.8,97.83,137.26,173.07,119.99
3,172,-63.62,-82.91,-78.12,-76.06,84.18,148.4,185.27,110.66
3,173,-60.9,-89.05,-72.52,-76.52,82.45,-1.0,175.63,114.09
3,174,-64.86,-74.73,-69.81,-85.42,86.66,145.07,178.24,-1.0
3,175,-64.9,-79.27,-72.77,-84.23,91.8,140.32,172.42,116.07
3,176,-59.38,-87.68,-78.21,-79.46,88.11,-1.0,195.62,120.82
3,177,-66.62,-80.18,-78.6,-85.04,91.23,145.46,184.22,-1.0
3,178,-68.68,-78.22,-80.28,-69.31,91.06,146.5,188.6,102.13
3,179,-66.53,-77.12,-76.24,-83.91,91.4,145.87,182.84,123.34
3,180,-64.75,-77.42,-69.68,-79.17,88.65,137.98,172.68,116.96
3,181,-60.23,-84.96,-71.84,-86.85,88.88,155.11,176.12,-1.0
3,182,-56.56,-80.18,-76.29,-86.76,79.4,152.88,192.3,-1.0
3,183,-65.36,-82.42,-70.91,-80.17,85.98,146.09,174.11,120.3
3,184,-63.42,-85.02,-69.28,-78.85,89.79,-1.0,173.75,117.79
3,185,-60.78,-75.61,-69.83,-78.34,87.75,137.65,177.94,110.69
3,186,-65.8,-75.88,-72.04,-80.68,89.4,136.02,168.76,112.49
3,187,-62.2,-79.98,-71.51,-74.06,85.4,142.6,181.68,110.74
3,188,-66.13,-76.0,-78.3,-86.31,86.7,145.04,189.99,-1.0
3,189,-62.14,-78.34,-73.23,-83.69,83.18,139.88,183.92,116.73
3,190,-67.8,-78.03,-71.47,-83.89,92.65,144.27,182.65,125.89
3,191,-67.97,-84.48,-77.34,-82.79,92.57,147.18,192.9,113.71
3,192,-63.44,-87.6,-75.31,-80.43,85.48,-1.0,187.65,117.3
3,193,-65.39,-77.75,-71.16,-80.44,85.63,141.61,181.55,116.28
3,194,-62.45,-75.11,-77.69,-84.35,90.12,137.89,185.75,116.59
3,195,-62.51,-82.4,-74.55,-84.14,85.21,151.01,176.24,124.73
3,196,-66.59,-86.17,-76.8,-85.59,91.78,-1.0,185.11,-1.0
3,197,-61.4,-74.34,-79.37,-83.56,85.38,143.47,189.34,115.93
3,198,-56.73,-78.73,-71.17,-79.74,85.74,137.94,180.16,113.82
3,199,-65.08,-82.72,-69.71,-82.66,91.4,156.62,172.49,116.72
3,200,-74.16,-88.42,-69.89,-84.89,98.96,-1.0,165.6,115.46
4,1,-73.55,-79.66,-77.78,-81.98,95.88,148.54,185.48,124.31
4,2,-64.39,-83.24,-73.65,-72.78,88.72,143.05,174.08,113.85
4,3,-62.48,-76.63,-74.47,-80.06,87.25,146.51,179.32,120.8
4,4,-61.38,-89.19,-76.02,-82.25,85.33,-1.0,180.25,118.21
4,5,-66.22,-83.12,-73.12,-76.15,87.4,147.24,175.14,113.9
4,6,-66.91,-76.04,-70.41,-71.46,93.67,138.94,181.87,113.52
4,7,-72.8,-76.56,-85.9,-80.61,97.83,139.96,-1.0,113.03
4,8,-66.47,-74.55,-75.55,-77.47,91.34,139.51,181.29,117.1
4,9,-63.82,-73.7,-73.22,-83.22,88.64,142.01,176.18,121.84
4,10,-67.65,-78.3,-75.2,-86.31,94.86,146.27,190.02,-1.0
4,11,-70.54,-77.78,-74.65,-77.81,90.47,145.24,184.83,111.76
4,12,-65.5,-81.96,-77.15,-79.97,91.31,143.83,191.83,112.56
4,13,-72.7,-77.64,-69.22,-80.56,91.98,143.72,174.71,119.91
4,14,-72.72,-81.98,-80.19,-76.36,97.93,148.7,197.04,115.17
4,15,-71.05,-84.79,-77.16,-75.68,91.09,150.23,193.04,116.41
4,16,-60.79,-76.32,-81.4,-83.39,82.4,147.21,192.37,124.25
4,17,-58.56,-77.02,-80.99,-84.5,82.06,144.93,190.37,123.82
4,18,-64.46,-75.28,-79.5,-80.57,84.91,135.09,183.18,114.39
4,19,-63.72,-83.12,-74.94,-82.06,92.93,152.75,189.8,115.85
4,20,-61.99,-75.49,-75.52,-76.97,87.3,147.24,177.13,113.26
4,21,-69.82,-74.21,-71.42,-85.57,90.36,137.95,176.41,-1.0
4,22,-69.26,-83.26,-74.64,-80.08,90.21,151.33,189.65,113.26
4,23,-70.5,-77.58,-81.53,-81.84,91.58,141.39,198.5,121.48
4,24,-60.37,-79.78,-78.75,-80.46,87.5,141.98,189.62,119.12
4,25,-68.71,-76.78,-73.76,-83.62,97.0,147.35,172.44,117.38
4,26,-72.09,-80.78,-76.61,-83.27,99.65,146.11,187.64,117.93
4,27,-67.06,-79.85,-80.57,-81.78,91.33,151.77,191.7,118.57
4,28,-72.49,-73.44,-78.75,-85.14,96.18,137.47,185.57,-1.0
4,29,-65.63,-82.63,-73.43,-75.34,94.11,149.51,175.96,113.89
4,30,-68.68,-77.99,-78.85,-83.5,96.84,140.53,187.04,119.39
4,31,-74.16,-87.27,-82.89,-84.07,96.52,-1.0,184.98,121.68
4,32,-65.85,-86.66,-73.57,-79.77,87.48,-1.0,172.93,122.12
4,33,-62.67,-81.7,-69.36,-80.64,86.35,148.53,177.05,115.79
4,34,-69.77,-83.0,-76.53,-74.96,95.66,156.19,178.86,110.15
4,35,-70.91,-78.45,-81.07,-77.31,92.49,151.26,194.49,114.25
4,36,-67.36,-76.95,-81.69,-86.43,93.67,149.25,183.51,-1.0
4,37,-62.21,-86.71,-73.19,-77.7,90.05,-1.0,171.16,117.47
4,38,-63.55,-76.85,-71.13,-82.78,91.41,143.65,175.06,117.9
4,39,-59.6,-73.79,-73.83,-83.37,82.06,141.11,187.0,121.74
4,40,-69.06,-80.78,-77.46,-84.94,94.53,151.67,181.48,126.25
4,41,-63.0,-73.97,-79.72,-80.38,90.53,139.25,195.2,113.79
4,42,-65.8,-76.4,-68.49,-76.84,90.79,141.38,179.09,108.53
4,43,-65.73,-86.76,-73.0,-78.28,91.41,-1.0,177.66,112.57
4,44,-66.02,-82.11,-75.29,-80.19,86.78,144.79,174.42,120.48
4,45,-62.58,-78.51,-75.3,-86.57,84.33,146.21,189.5,-1.0
4,46,-72.67,-73.49,-66.61,-81.11,93.47,133.48,171.39,119.93
4,47,-66.18,-84.92,-79.64,-87.38,90.66,155.0,187.13,-1.0
4,48,-69.38,-71.45,-78.89,-77.99,96.19,129.75,189.11,110.57
4,49,-60.11,-81.84,-76.84,-81.5,85.37,142.66,181.73,120.59
4,50,-69.01,-78.16,-74.36,-73.63,95.08,143.02,178.5,107.29
4,51,-64.52,-81.38,-81.1,-80.55,87.84,153.52,184.05,117.86
4,52,-67.62,-79.41,-76.89,-87.72,89.33,148.0,182.77,-1.0
4,53,-72.64,-75.35,-73.42,-80.64,98.28,141.15,185.95,112.36
4,54,-58.28,-78.66,-82.3,-79.61,81.89,141.93,201.26,114.03
4,55,-62.26,-84.66,-67.18,-80.44,84.65,150.12,173.85,114.93
4,56,-71.0,-85.68,-78.38,-79.3,98.57,-1.0,185.33,110.7
4,57,-67.17,-74.33,-74.22,-87.44,94.58,142.45,180.74,-1.0
4,58,-61.18,-74.64,-78.76,-78.63,87.59,142.59,187.09,117.01
4,59,-58.31,-82.42,-78.19,-79.46,80.77,148.64,188.63,114.72
4,60,-63.58,-73.24,-73.78,-80.69,91.31,137.26,186.66,112.37
4,61,-63.34,-78.54,-74.59,-85.16,90.23,139.84,178.54,-1.0
4,62,-72.31,-76.53,-70.22,-88.04,94.06,143.58,177.47,-1.0
4,63,-64.98,-77.13,-71.7,-86.62,88.72,146.53,179.95,-1.0
4,64,-65.77,-76.95,-74.21,-82.98,86.32,136.05,179.59,125.53
4,65,-66.17,-93.12,-67.42,-72.46,94.21,-1.0,174.72,111.74
4,66,-72.17,-75.76,-74.01,-82.27,98.38,147.09,174.62,122.46
4,67,-62.36,-86.65,-86.92,-79.26,88.94,-1.0,-1.0,114.67
4,68,-69.19,-77.94,-80.95,-87.38,96.01,146.29,190.25,-1.0
4,69,-62.25,-83.5,-75.95,-79.58,87.89,151.56,176.26,121.71
4,70,-67.39,-75.08,-76.69,-81.98,87.43,139.93,190.04,122.05
4,71,-64.64,-75.32,-74.34,-80.45,86.84,139.3,188.46,121.64
4,72,-77.34,-81.26,-81.25,-85.75,102.4,152.69,199.16,-1.0
4,73,-67.68,-84.4,-76.01,-83.76,89.13,148.02,176.54,116.09
4,74,-67.64,-81.49,-74.43,-87.2,88.05,150.14,177.43,-1.0
4,75,-61.76,-74.54,-74.37,-75.21,87.2,133.66,178.92,112.73
4,76,-65.5,-73.01,-73.94,-76.58,88.78,137.67,176.54,113.09
4,77,-71.02,-78.49,-74.11,-79.47,94.67,139.29,185.66,120.03
4,78,-72.23,-82.95,-70.56,-76.42,98.4,146.33,173.4,111.97
4,79,-62.54,-81.12,-71.59,-80.53,84.65,140.87,183.26,121.95
4,80,-69.09,-83.86,-73.02,-79.78,95.69,143.44,185.83,113.38
4,81,-71.46,-79.69,-78.34,-77.09,90.92,146.43,178.45,109.63
4,82,-70.15,-83.03,-77.22,-85.43,90.53,151.65,185.21,-1.0
4,83,-64.75,-86.01,-77.04,-83.48,91.25,-1.0,185.62,125.93
4,84,-72.85,-80.76,-74.3,-84.11,92.43,152.61,185.96,114.92
4,85,-68.84,-73.63,-72.56,-74.65,95.19,143.59,179.21,108.0
